id_demmande,id_agent,role_com,sexe,taille,poids,date_debut,date_fin
2336,37,gentil,M,2.1965481668947726,115.19367257004342,2021-5-9,2022-3-19
2337,185,superhero,M,1.5851461669767908,92.06268627301637,2021-1-25,2022-5-20
2338,192,superhero,F,1.8049140437104945,73.3013947997803,2021-9-22,2022-9-25
2339,136,superhero,M,1.6461975335549313,104.63607767523898,2021-3-17,2022-3-18
2340,153,superhero,F,1.644831441887026,47.30320363284292,2021-4-7,2022-2-17
2341,7,mechant,F,1.607222148669251,108.70068302073904,2021-9-4,2022-11-25
2342,108,gentil,M,1.8408020114715142,73.65220726063274,2021-11-22,2022-8-28
2343,34,superhero,M,2.1901642196573934,65.89031236309363,2021-7-13,2022-5-26
2344,36,mechant,M,1.5792683097415978,77.01235546530611,2021-4-25,2022-11-1
2345,102,gentil,F,1.9510487839785922,74.58186769501003,2021-2-10,2022-11-22
2346,121,mechant,M,1.6820256762336823,120.84031425311431,2021-5-25,2022-7-28
2347,83,mechant,F,1.8139625932280794,76.13257053273055,2021-6-20,2022-8-20
2348,130,mechant,F,1.970883375036751,108.61217279788531,2021-11-4,2022-11-20
2349,155,superhero,F,1.5547655654372523,72.28835693991304,2021-8-27,2022-2-9
2350,6,superhero,M,2.145122648024819,107.78825032466001,2021-6-21,2022-11-16
2351,169,superhero,M,1.9605075298722383,66.8125100017476,2021-6-2,2022-7-11
2352,128,mechant,F,1.6018987171272525,95.51988724225637,2021-4-4,2022-5-5
2353,81,superhero,M,1.828619699645734,122.42989399409977,2021-12-26,2022-6-15
2354,73,mechant,F,1.7025937391648522,57.43779642061759,2021-5-27,2022-10-14
2355,91,gentil,F,1.6172721570185047,75.05467019126628,2021-11-18,2022-10-13
2356,138,gentil,M,2.0633554538713144,66.89429415197242,2021-4-23,2022-3-20
2357,179,gentil,M,1.8441100710558176,82.5021775983486,2021-7-11,2022-1-5
2358,173,superhero,M,1.6644668019049031,108.62526782327717,2021-10-7,2022-9-3
2359,113,mechant,M,1.8585992435859089,124.02704211042196,2021-7-19,2022-11-13
2360,134,mechant,F,1.8163204401175446,77.703234963355,2021-4-23,2022-5-5
2361,169,mechant,M,2.0347869900511997,66.71256036455331,2021-1-7,2022-11-27
2362,157,gentil,F,1.521138179202529,99.14829716620702,2021-2-18,2022-9-4
2363,139,gentil,M,1.7991110807417852,84.11859931843985,2021-6-17,2022-9-18
2364,46,mechant,F,1.6129246349786406,72.55388804702832,2021-2-15,2022-3-1
2365,60,mechant,M,1.5798479079297165,57.729104172801144,2021-10-21,2022-10-25
2366,114,superhero,M,1.5907176597640493,69.81054394507557,2021-7-24,2022-8-6
2367,86,gentil,M,1.5632529025918944,105.24221954073309,2021-2-5,2022-6-26
2368,185,superhero,M,1.8613081297917176,109.58228621775817,2021-5-23,2022-2-10
2369,101,mechant,M,1.724171313567322,104.41076517033369,2021-6-28,2022-12-10
2370,105,mechant,F,1.6199065239829906,85.5449287104183,2021-10-23,2022-6-27
2371,41,gentil,F,1.8849811605760847,73.60431580840756,2021-7-16,2022-5-25
2372,87,mechant,F,1.7887318203161355,108.27031573391612,2021-2-15,2022-7-7
2373,70,mechant,F,1.7074579394078064,54.12723961994246,2021-2-6,2022-6-9
2374,134,mechant,F,1.8415310838212136,77.84044520887261,2021-8-26,2022-12-18
2375,104,superhero,F,1.7860126269497227,68.09053357924138,2021-10-12,2022-5-22
2376,179,superhero,F,1.95602988687044,58.02899901056111,2021-3-2,2022-6-3
2377,41,mechant,F,1.911180348347788,81.68911737977302,2021-7-9,2022-4-13
2378,84,gentil,F,1.6249660606702918,97.96061402187354,2021-10-14,2022-10-9
2379,83,superhero,M,1.6663100471121706,113.03119307558337,2021-7-23,2022-7-24
2380,176,gentil,F,1.7307294564386637,54.924410370648616,2021-10-11,2022-4-9
2381,59,superhero,F,1.895625693244381,100.96072544489984,2021-11-27,2022-12-1
2382,45,gentil,F,1.622856193222546,47.71083475118235,2021-12-25,2022-12-19
2383,25,gentil,F,1.900296009288873,53.17295618410721,2021-8-27,2022-10-4
2384,146,gentil,M,1.5842871590858656,99.48747677228346,2021-5-26,2022-2-9
2385,97,superhero,F,1.8119366651863473,96.75556719965914,2021-4-6,2022-5-23
2386,125,superhero,M,2.0546590539191474,116.40016948412571,2021-3-13,2022-4-1
2387,67,mechant,F,1.7785919297569788,54.60981032405048,2021-12-2,2022-11-14
2388,94,superhero,F,1.6117567256021055,98.84702201791849,2021-5-25,2022-3-17
2389,79,superhero,M,2.098899207045086,85.709175678975,2021-9-28,2022-9-3
2390,96,superhero,F,1.6845773269013253,53.02614679117116,2021-8-1,2022-3-21
2391,185,gentil,M,1.5742511862904955,76.80227072941429,2021-2-28,2022-10-8
2392,199,gentil,F,1.8159312512729493,56.351752164757386,2021-6-13,2022-9-17
2393,191,mechant,M,1.7144346306278508,120.29669142774198,2021-2-7,2022-3-28
2394,46,gentil,F,1.5925798917561886,98.01255156260395,2021-8-7,2022-12-6
2395,78,gentil,F,1.7847027908934356,55.68285320339056,2021-11-9,2022-3-14
2396,55,superhero,M,1.5540372762527495,113.54834530274596,2021-10-14,2022-2-9
2397,77,superhero,F,1.7135471239151516,97.0973845485905,2021-1-2,2022-6-7
2398,67,mechant,F,1.6003338874561504,60.3315284752901,2021-2-5,2022-10-11
2399,109,gentil,M,2.026375462102195,80.5781701130239,2021-3-6,2022-11-20
2400,7,superhero,M,1.6667619986735525,89.6895600431661,2021-2-19,2022-4-6
2401,143,mechant,M,1.8310841514320206,101.28277519311429,2021-5-19,2022-5-2
2402,86,gentil,F,1.6007839263993837,83.06536238081921,2021-7-17,2022-9-7
2403,140,mechant,F,1.8305781725943047,68.88206435235033,2021-8-28,2022-11-12
2404,157,superhero,F,1.7063619320400436,83.13134583462707,2021-10-14,2022-12-8
2405,40,superhero,F,1.8713986122012143,72.23062499860157,2021-3-28,2022-9-7
2406,171,mechant,M,1.5089932953234622,89.29203417158264,2021-3-15,2022-11-5
2407,67,superhero,M,1.5405113968562338,97.68526523757306,2021-1-20,2022-2-7
2408,163,gentil,F,1.7489111199716458,97.82813675059245,2021-2-17,2022-11-6
2409,142,gentil,F,1.7517561522482457,54.61975160416027,2021-5-24,2022-5-14
2410,178,superhero,F,1.9953730721840608,47.46458159866095,2021-10-24,2022-6-28
2411,124,superhero,F,1.7353581872415629,102.05523299176924,2021-8-25,2022-6-28
2412,56,mechant,F,1.673051372369995,93.19338563389852,2021-6-18,2022-6-12
2413,19,superhero,M,1.852140842797025,65.8706075968635,2021-4-5,2022-5-22
2414,107,gentil,M,1.9856356315876424,74.46465956282991,2021-11-20,2022-9-14
2415,43,gentil,F,1.6701013377907645,90.37368615371665,2021-7-12,2022-8-27
2416,34,superhero,M,1.9948695853156493,108.09363733191012,2021-12-11,2022-8-23
2417,68,superhero,F,1.910134982301112,105.39623363144236,2021-1-5,2022-7-20
2418,86,superhero,F,1.5812927829059813,67.037622107818,2021-2-5,2022-8-3
2419,54,mechant,F,1.7794008994877326,103.57752459500767,2021-2-5,2022-8-8
2420,52,mechant,F,1.7155470563644928,61.31708342116154,2021-4-21,2022-7-24
2421,81,gentil,M,2.0171591966112796,78.04636712382934,2021-5-22,2022-1-15
2422,29,mechant,F,1.761466928025034,72.07779150422097,2021-1-26,2022-3-13
2423,107,mechant,M,1.9353690891356985,64.08256679849998,2021-6-22,2022-11-8
2424,77,gentil,F,1.9408660035513765,77.8297445367506,2021-10-4,2022-6-1
2425,186,mechant,M,2.076943420280231,102.90555931596037,2021-6-13,2022-8-13
2426,10,superhero,F,1.954090518924724,100.529534784431,2021-7-3,2022-3-6
2427,43,gentil,M,2.1161301981660596,74.83312493101528,2021-9-14,2022-10-1
2428,121,superhero,F,1.7167347648134226,47.67216613829178,2021-9-28,2022-1-9
2429,150,mechant,M,2.134990966967292,84.41588607781134,2021-10-6,2022-3-20
2430,197,gentil,M,1.985009282015455,71.98100714971235,2021-12-19,2022-6-24
2431,111,gentil,M,1.957043035421846,92.15598018785907,2021-10-25,2022-7-15
2432,27,gentil,M,1.5979851336445834,108.38101474149377,2021-11-18,2022-10-8
2433,141,superhero,M,1.5407201591582391,124.00472620687813,2021-9-24,2022-5-5
2434,182,superhero,F,1.794818226177711,50.18818245145031,2021-1-11,2022-12-17
2435,108,gentil,M,1.6318171644575457,86.38830667639449,2021-1-1,2022-1-9
2436,185,gentil,M,2.020167829139857,91.35261813244365,2021-2-27,2022-4-13
2437,41,mechant,F,1.9039319439771303,88.43984643723181,2021-5-4,2022-9-14
2438,168,superhero,M,1.9275470309446212,121.96962155880951,2021-1-6,2022-8-19
2439,64,superhero,F,1.6088851609230301,68.15450759381733,2021-10-6,2022-5-3
2440,143,superhero,M,2.086088458497769,110.3839086942919,2021-1-1,2022-12-3
2441,78,gentil,M,1.6828735934761498,65.80835089642534,2021-12-23,2022-7-10
2442,148,mechant,F,1.832705839339223,48.15550545008645,2021-3-17,2022-10-17
2443,199,gentil,M,1.8359373375856043,69.15387597164086,2021-12-8,2022-4-11
2444,193,gentil,M,1.8520125784208838,102.73443905277708,2021-4-28,2022-11-8
2445,121,mechant,F,1.769545253048344,49.551373487858164,2021-4-2,2022-9-1
2446,20,mechant,F,1.7972776195319518,74.33060631085237,2021-5-28,2022-1-3
2447,26,mechant,M,2.0520669716082454,90.47281742208843,2021-3-16,2022-4-19
2448,30,gentil,M,1.9633213005855392,79.09061825238818,2021-1-8,2022-1-1
2449,153,gentil,M,1.530983032111175,80.72840647810176,2021-10-14,2022-12-17
2450,26,superhero,M,1.8845526491339801,122.88654518204656,2021-9-10,2022-12-17
2451,22,gentil,F,1.5974988442803135,75.39435432241956,2021-12-10,2022-7-6
2452,46,gentil,F,1.9258514813939733,79.42763817568581,2021-10-24,2022-3-11
2453,191,superhero,M,1.6553552425385045,115.94356067537038,2021-8-11,2022-6-17
2454,8,gentil,M,2.005294986567322,91.98269059370699,2021-6-2,2022-1-12
2455,9,mechant,M,1.6994434380193066,92.38414220554996,2021-2-12,2022-1-26
2456,119,mechant,F,1.9757139595178677,90.52130832970758,2021-12-19,2022-6-4
2457,156,mechant,F,1.884360399971525,81.35049205622298,2021-9-12,2022-12-3
2458,168,gentil,F,1.6446199984623722,47.702325339878,2021-4-24,2022-8-8
2459,140,gentil,M,1.8895414559213413,111.7818650602162,2021-12-27,2022-6-1
2460,96,gentil,M,1.8558093477844042,77.41963557822315,2021-11-6,2022-11-27
2461,139,gentil,F,1.5421351619620134,87.62865138483235,2021-6-17,2022-12-6
2462,27,gentil,F,1.714126126105697,100.04422998669796,2021-7-24,2022-11-6
2463,91,superhero,M,1.9034443106343326,70.14270628877793,2021-11-8,2022-12-22
2464,126,mechant,M,1.5925205220188046,97.66105824631381,2021-12-23,2022-6-14
2465,116,superhero,F,1.7761949852442886,73.49334687040351,2021-10-10,2022-4-1
2466,156,mechant,F,1.6657742579150663,55.29388996025538,2021-9-18,2022-12-8
2467,102,gentil,M,2.054586967844953,104.76339023700292,2021-6-9,2022-3-19
2468,51,gentil,F,1.5830214283433208,55.68831208793642,2021-6-28,2022-3-10
2469,52,mechant,M,1.9725350749029822,106.84825753853677,2021-2-13,2022-6-10
2470,5,gentil,F,1.6031484768881925,106.67820327173911,2021-4-19,2022-1-17
2471,42,superhero,M,2.0894116841708614,60.4489146239018,2021-2-18,2022-10-6
2472,91,mechant,F,1.6973576439677673,108.97640965575879,2021-9-14,2022-2-3
2473,172,superhero,F,1.8388874573419225,80.92945864310622,2021-5-6,2022-6-1
2474,182,gentil,F,1.5937932563080357,66.23596214224132,2021-7-17,2022-2-27
2475,191,superhero,F,1.6635402964797175,100.21097492747941,2021-11-18,2022-1-17
2476,175,mechant,M,1.603648107086833,55.48311354421983,2021-6-13,2022-10-20
2477,189,superhero,F,1.5885069329378458,62.8556527131137,2021-1-26,2022-6-11
2478,162,gentil,F,1.8897563309811527,49.76258324155738,2021-6-21,2022-9-8
2479,24,superhero,F,1.9711430518560096,48.72863720758957,2021-3-21,2022-8-13
2480,66,mechant,F,1.9255044435828093,83.69130199872328,2021-8-12,2022-3-10
2481,22,mechant,F,1.6205297835015475,106.71934732516326,2021-2-8,2022-12-6
2482,121,superhero,M,2.1682287414462333,79.57018579782327,2021-3-10,2022-10-18
2483,194,mechant,F,1.9189942510906608,46.000170201740204,2021-10-17,2022-5-3
2484,98,superhero,M,2.056296219359843,116.06620615068599,2021-7-14,2022-9-18
2485,51,mechant,M,1.7741494503600874,101.01665868702017,2021-7-19,2022-9-9
2486,146,gentil,M,2.1455137789102405,102.83937850945495,2021-7-5,2022-8-23
2487,101,mechant,F,1.8245299019059655,104.13931584461126,2021-4-23,2022-1-13
2488,49,gentil,F,1.5416649722556393,74.69027913751908,2021-7-1,2022-5-4
2489,4,gentil,F,1.6345439246646993,97.57183535404181,2021-6-14,2022-7-16
2490,128,gentil,M,2.1388954871580563,89.83647926712763,2021-12-15,2022-2-19
2491,88,superhero,F,1.7380247267279565,104.58961616580976,2021-5-3,2022-12-15
2492,178,superhero,M,1.6727522592997612,89.8138416138939,2021-4-15,2022-8-8
2493,70,mechant,F,1.9601296768334462,54.17665705911011,2021-7-24,2022-4-18
2494,68,gentil,M,1.6930599982415229,71.60391679708424,2021-12-10,2022-3-27
2495,140,superhero,M,1.8718487396018315,62.45603477612343,2021-7-26,2022-8-17
2496,25,gentil,F,1.9476220055325395,78.33148342139526,2021-2-14,2022-1-1
2497,145,superhero,F,1.7761801882768178,78.45550162622699,2021-7-21,2022-1-23
2498,48,gentil,M,1.7585128838974942,100.27324304916687,2021-7-25,2022-9-23
2499,176,mechant,F,1.625822310283337,69.73132657710622,2021-6-8,2022-1-13
2500,117,gentil,M,1.6993569117284313,122.73083676192087,2021-2-7,2022-6-16
2501,197,superhero,F,1.8503364825091215,87.43832376779835,2021-9-7,2022-12-10
2502,184,gentil,M,2.140749163083048,59.81953338727089,2021-3-3,2022-2-10
2503,183,mechant,M,2.148840730890465,63.98147824007153,2021-5-14,2022-11-13
2504,125,mechant,F,1.54184531249952,103.3866693921096,2021-2-22,2022-5-9
2505,117,gentil,M,1.5376160189643746,64.2493277048336,2021-11-23,2022-5-13
2506,52,mechant,F,1.8127061007406002,57.85678128049258,2021-10-4,2022-9-5
2507,49,mechant,F,1.6781530585990345,64.21005234021146,2021-11-26,2022-8-15
2508,89,superhero,F,1.9112666789515909,94.84407023388161,2021-7-11,2022-9-10
2509,23,superhero,F,1.8381982864398907,47.69775939216919,2021-5-1,2022-9-10
2510,1,mechant,M,1.9877077623418293,100.7826814768844,2021-6-1,2022-12-28
2511,189,superhero,M,1.9209979283032568,84.65887801905299,2021-6-22,2022-3-15
2512,4,mechant,F,1.6450994429864907,80.17347523333706,2021-6-3,2022-1-12
2513,92,superhero,F,1.7267435771054014,82.58081085489019,2021-8-5,2022-6-10
2514,42,superhero,F,1.7993757388773641,109.41330072371153,2021-2-12,2022-8-23
2515,18,superhero,F,1.6610013977452567,72.2773499231356,2021-9-8,2022-12-20
2516,62,superhero,F,1.9225098037678237,105.99756999007795,2021-10-4,2022-7-14
2517,84,superhero,F,1.7311875822235148,81.68714183482916,2021-7-24,2022-2-25
2518,191,mechant,F,1.67146413387489,99.10097896111003,2021-2-1,2022-9-7
2519,21,superhero,M,1.6702383143288595,58.893212877003066,2021-12-1,2022-6-2
2520,89,superhero,M,1.6684809014426336,119.90871139746132,2021-11-14,2022-12-22
2521,66,gentil,M,2.039085312302066,87.96017041627456,2021-12-27,2022-1-3
2522,150,superhero,M,1.6003443524146095,75.18811146992383,2021-5-28,2022-1-21
2523,133,mechant,F,1.988535836286565,64.69198549968934,2021-10-9,2022-9-7
2524,6,superhero,M,1.7995440916515542,97.50364874010106,2021-8-21,2022-4-5
2525,118,mechant,F,1.9537948010176551,94.79959206149451,2021-3-26,2022-7-19
2526,61,mechant,M,1.9402772210917019,61.469082066086315,2021-5-5,2022-12-7
2527,90,gentil,M,1.6217345943744728,80.63785801217075,2021-7-20,2022-12-20
2528,54,mechant,F,1.9546525386667146,104.16579510302728,2021-2-24,2022-12-6
2529,70,mechant,F,1.8639333582948057,61.57414476750513,2021-5-18,2022-7-3
2530,51,mechant,F,1.6944530044554837,49.85034339530065,2021-11-24,2022-9-26
2531,40,superhero,F,1.5971772999447276,46.37492177050108,2021-1-14,2022-4-25
2532,26,gentil,M,1.956837381628249,123.62691838067447,2021-4-24,2022-5-3
2533,148,gentil,M,1.9318906885912144,70.4682076863453,2021-3-26,2022-4-16
2534,138,superhero,F,1.74333071402063,84.99659486824228,2021-10-7,2022-1-13
2535,101,gentil,M,1.524479115976882,72.74762726284071,2021-10-27,2022-4-28
2536,123,gentil,M,1.6855164901291384,120.99734610777725,2021-10-24,2022-11-7
2537,11,mechant,M,1.5461523154398495,85.19299971634445,2021-2-17,2022-5-28
2538,183,superhero,M,1.7920534394731333,97.3019285772933,2021-10-19,2022-4-14
2539,198,mechant,M,2.086690873321624,57.10409953880526,2021-2-1,2022-9-8
2540,113,superhero,F,1.8504205454665508,57.598282363358486,2021-9-10,2022-6-20
2541,131,mechant,M,1.9082283942996585,81.85696311725984,2021-5-28,2022-9-6
2542,175,gentil,M,1.9623834551863104,123.33414912388551,2021-1-7,2022-8-27
2543,61,gentil,F,1.5350566669144199,52.520218331380065,2021-4-16,2022-5-21
2544,152,gentil,F,1.5300094781013278,82.12721845298549,2021-2-23,2022-1-27
2545,170,mechant,F,1.525976622254054,100.70660397527118,2021-11-4,2022-11-1
2546,151,superhero,F,1.853198006520648,88.74266558285115,2021-2-5,2022-8-25
2547,92,superhero,F,1.7391748902860433,105.26856571338267,2021-6-19,2022-12-23
2548,31,mechant,M,2.067174218199408,96.41563925318084,2021-2-18,2022-6-24
2549,188,superhero,M,2.10664364740175,109.94516644026994,2021-5-6,2022-6-13
2550,41,gentil,F,1.8181954092561905,54.63586153682474,2021-11-24,2022-11-17
2551,112,mechant,F,1.5982626349618707,107.75241715536518,2021-5-9,2022-4-13
2552,118,mechant,F,1.837975606775122,103.914464209318,2021-3-11,2022-8-20
2553,27,superhero,M,1.9025004828833785,85.90654360707967,2021-11-4,2022-4-25
2554,161,gentil,M,1.6642317482626865,68.33009697581481,2021-7-23,2022-4-16
2555,49,mechant,F,1.5205064607960352,48.16530167599998,2021-3-5,2022-3-27
2556,2,mechant,M,1.7416767935992077,97.59746380268288,2021-6-2,2022-4-16
2557,46,mechant,F,1.5063753514062714,67.74169828828225,2021-10-21,2022-7-2
2558,88,mechant,F,1.7163399077179509,64.15620880172685,2021-1-19,2022-4-3
2559,81,gentil,F,1.6589859924889871,103.23065241961322,2021-3-8,2022-2-21
2560,59,gentil,M,1.7935542108708484,111.74897644898596,2021-4-7,2022-4-11
2561,30,mechant,F,1.9854974113218795,72.67804966179017,2021-11-23,2022-9-24
2562,72,superhero,F,1.8776215343164981,81.94971946318284,2021-3-8,2022-7-12
2563,104,superhero,M,1.5276820417374648,112.50145044614464,2021-12-20,2022-3-27
2564,82,mechant,M,1.79683032564116,91.01030653480936,2021-9-11,2022-8-2
2565,10,gentil,M,1.989738218858948,89.43745743720888,2021-12-11,2022-1-18
2566,144,mechant,M,1.5855467770128047,81.2708250333568,2021-6-12,2022-12-2
2567,152,mechant,F,1.9347530231418721,77.02578530223556,2021-6-1,2022-6-23
2568,83,mechant,M,1.9391037172599077,93.47790484864507,2021-8-23,2022-2-8
2569,26,mechant,F,1.769923850054547,49.97790562577423,2021-12-19,2022-5-1
2570,2,superhero,M,2.0707379345812003,82.54896951454884,2021-3-17,2022-1-14
2571,196,superhero,F,1.6335224496440022,81.19681582093753,2021-3-6,2022-9-22
2572,17,superhero,M,2.0346032011046002,102.87006732525816,2021-1-20,2022-2-14
2573,49,mechant,F,1.8224224130125628,47.767880327436316,2021-6-17,2022-5-21
2574,96,mechant,F,1.8842297099505383,88.6982239746969,2021-2-5,2022-3-16
2575,50,gentil,M,1.6255292507349177,121.72021513488654,2021-2-23,2022-12-9
2576,174,gentil,F,1.8683995825392472,58.00109426152444,2021-9-3,2022-11-6
2577,160,gentil,F,1.971665914813045,53.61673415590113,2021-4-7,2022-9-9
2578,149,gentil,F,1.5736995371934488,87.60580853432938,2021-3-19,2022-11-15
2579,146,superhero,M,1.6813683125696552,92.37170121493656,2021-11-27,2022-11-11
2580,190,superhero,M,1.750997482961965,100.51663323950677,2021-9-18,2022-6-22
2581,120,mechant,M,1.8963275592647362,106.08734659501947,2021-1-27,2022-12-14
2582,140,mechant,M,1.8543351264653283,62.701546889524906,2021-4-23,2022-5-14
2583,45,gentil,M,1.7997837123176956,109.11305407404924,2021-8-16,2022-6-7
2584,56,gentil,M,1.6804704773348318,106.45833337795102,2021-10-28,2022-7-2
2585,140,gentil,M,2.098723773506209,66.94734632468644,2021-5-12,2022-7-6
2586,37,superhero,F,1.6498346631280107,56.45559155898168,2021-5-17,2022-3-28
2587,12,gentil,M,1.7072448262217608,112.18009767308426,2021-10-13,2022-1-18
2588,194,gentil,M,2.191379760096446,96.91640946591232,2021-1-19,2022-5-6
2589,8,mechant,F,1.5351040386118413,90.41782868815159,2021-5-13,2022-11-10
2590,63,gentil,M,1.9257407305224479,86.4053509676423,2021-12-6,2022-12-18
2591,3,superhero,F,1.6748221563263268,59.87116994161356,2021-5-10,2022-6-19
2592,129,mechant,F,1.5124527242238404,71.38670051589787,2021-9-22,2022-3-16
2593,32,superhero,F,1.7524855440589593,95.37765247700167,2021-12-1,2022-10-5
2594,149,mechant,F,1.7737405855693562,107.86294844970308,2021-2-4,2022-5-25
2595,94,superhero,M,1.5728614402692542,91.9961783725208,2021-7-1,2022-5-14
2596,139,gentil,M,2.1093404322809874,117.16878403360575,2021-6-20,2022-12-16
2597,32,mechant,F,1.8840565030102003,86.73207790912583,2021-12-13,2022-6-25
2598,94,superhero,F,1.9037013819352717,62.44938084204979,2021-6-16,2022-8-6
2599,3,superhero,F,1.8958697035100034,52.07353814083679,2021-10-5,2022-1-7
2600,42,gentil,M,1.9720741134946902,79.11670779823382,2021-6-8,2022-6-3
2601,12,superhero,F,1.712786912791986,52.9424660335502,2021-6-18,2022-12-9
2602,74,gentil,M,2.1826115231591645,111.06816475651068,2021-12-25,2022-10-21
2603,194,gentil,F,1.7185530524092998,99.67320983302291,2021-1-8,2022-6-3
2604,183,gentil,M,1.6633435141757262,114.92694362081821,2021-12-15,2022-5-22
2605,57,gentil,M,2.0239653277381486,96.39036629213865,2021-3-7,2022-6-4
2606,63,mechant,M,1.5462629329496747,77.3871394287157,2021-10-10,2022-5-16
2607,38,mechant,M,1.595468583399818,80.89750842448672,2021-2-16,2022-4-22
2608,138,superhero,M,1.549386596159855,62.45230060841058,2021-5-16,2022-2-20
2609,94,superhero,M,1.849666642333778,79.5847712038954,2021-5-2,2022-8-22
2610,28,mechant,F,1.684866133391363,95.65267327090373,2021-2-19,2022-7-1
2611,143,gentil,F,1.6839113760784763,96.81986510485066,2021-9-22,2022-8-25
2612,158,mechant,M,1.8128492384287038,79.42845684863465,2021-2-14,2022-6-12
2613,112,mechant,M,1.9050791843908912,103.99286240174297,2021-7-14,2022-7-22
2614,122,gentil,M,1.7374700025121108,105.7828958085667,2021-6-10,2022-9-2
2615,66,gentil,M,1.5322939816638468,70.17741401853807,2021-3-17,2022-3-17
2616,1,gentil,M,1.7310902513573678,76.66415256326201,2021-3-14,2022-11-9
2617,125,mechant,M,1.827558127359183,56.797304004504035,2021-6-8,2022-6-11
2618,171,mechant,F,1.8951325308382483,67.46235552204264,2021-3-10,2022-5-28
2619,64,mechant,M,2.006583898958456,74.04690336595931,2021-10-13,2022-12-16
2620,95,mechant,M,1.8536251249931628,73.6249267952491,2021-5-4,2022-11-28
2621,129,superhero,F,1.9091424567943853,92.23332807013233,2021-1-12,2022-1-1
2622,80,superhero,F,1.9886714291416783,67.4653595910882,2021-1-25,2022-10-6
2623,170,superhero,F,1.6262459896752828,96.1553167906228,2021-1-23,2022-9-24
2624,190,superhero,F,1.967680007687547,51.254003618369374,2021-9-14,2022-4-2
2625,109,mechant,F,1.8925396387426332,90.4050271858122,2021-11-25,2022-3-18
2626,31,gentil,M,1.9322173446901463,119.23637801892278,2021-5-21,2022-2-26
2627,176,mechant,M,1.530611308170051,59.288738925644175,2021-11-7,2022-4-13
2628,22,gentil,M,1.815104357437706,86.09697416212309,2021-2-22,2022-11-10
2629,21,mechant,F,1.548590159488369,95.59442015929062,2021-8-3,2022-1-15
2630,98,gentil,M,1.7958628931604992,110.36158885827292,2021-6-9,2022-2-15
2631,79,mechant,F,1.5445726828769364,59.82088190076655,2021-4-2,2022-6-5
2632,134,mechant,F,1.8074954522811038,103.38069540680083,2021-12-14,2022-8-10
2633,183,superhero,M,1.7556932231871163,77.39445898089298,2021-4-10,2022-6-10
2634,71,gentil,F,1.8793982451539404,60.36653297735977,2021-7-8,2022-4-7
2635,67,mechant,F,1.518378071206705,89.41106995990671,2021-8-13,2022-3-13
2636,158,gentil,M,1.5072762599526366,64.7122737088659,2021-10-6,2022-1-12
2637,90,mechant,M,2.0094521252140476,85.25689771766287,2021-8-20,2022-5-23
2638,45,superhero,F,1.7894322330838932,92.543853031406,2021-5-27,2022-2-2
2639,156,mechant,F,1.9725567895133715,93.53937735353826,2021-4-27,2022-12-16
2640,180,gentil,F,1.763837257972991,104.00828266666787,2021-10-15,2022-11-13
2641,174,gentil,M,2.1859706414155777,61.87455408390495,2021-10-22,2022-3-2
2642,152,mechant,F,1.8586247604367392,94.99944209982792,2021-7-19,2022-4-24
2643,94,mechant,M,1.8481567660604843,75.44850159305834,2021-9-6,2022-1-17
2644,44,gentil,M,1.5280085190750283,63.20100755035652,2021-1-14,2022-2-22
2645,67,gentil,F,1.6243936349978447,62.75553470087533,2021-4-24,2022-8-28
2646,18,gentil,M,1.958997674000814,103.22337636209684,2021-4-18,2022-11-16
2647,163,mechant,F,1.7445253932976732,64.71185775612042,2021-5-17,2022-11-25
2648,53,mechant,M,1.6214551183442358,85.68837762215388,2021-9-2,2022-5-24
2649,70,gentil,M,1.8918501475629543,65.43178001368882,2021-4-22,2022-1-23
2650,193,superhero,F,1.8669384697728733,84.49070905612082,2021-4-22,2022-1-15
2651,18,mechant,M,2.0453347353715143,60.03167771947328,2021-3-12,2022-11-5
2652,178,superhero,M,2.0095781025047996,76.58074721969615,2021-4-1,2022-8-22
2653,94,gentil,F,1.868149974792373,92.68346633257357,2021-2-15,2022-4-10
2654,94,superhero,F,1.9005740632631933,57.28765530041868,2021-12-27,2022-6-14
2655,149,mechant,M,1.744792147566007,93.0375144537391,2021-11-13,2022-7-18
2656,14,superhero,M,1.8319025115131926,120.4506619735132,2021-4-11,2022-7-27
2657,147,mechant,M,1.8879524390861562,102.52114485043703,2021-2-17,2022-6-23
2658,170,gentil,M,1.6780315495730194,105.72105679443318,2021-1-17,2022-7-25
2659,116,mechant,M,1.861742076421334,75.10489477305703,2021-6-6,2022-3-17
2660,37,superhero,M,1.7139030574892522,71.15456257488555,2021-6-24,2022-4-14
2661,115,superhero,M,1.9508078847304218,103.98319837251103,2021-6-1,2022-10-23
2662,91,mechant,M,2.164073608663248,74.00194369741345,2021-3-21,2022-3-13
2663,175,gentil,M,1.66483327939038,74.54971712909285,2021-8-20,2022-8-11
2664,56,mechant,M,1.8956812277539716,72.68775082985084,2021-12-12,2022-8-16
2665,172,gentil,F,1.6329946563304105,55.987017703975866,2021-9-18,2022-4-10
2666,53,mechant,M,1.5131506162667028,99.99922417383736,2021-9-10,2022-9-21
2667,166,mechant,F,1.998135186107799,93.76818975410018,2021-1-20,2022-6-5
2668,17,superhero,M,1.502221751485538,68.40617442665362,2021-4-24,2022-3-11
2669,69,gentil,F,1.9707129117360231,77.401474027114,2021-10-2,2022-11-18
